Source,Region,Hackerspace,Country,address,City and Region,description,Category,E-mail,Website,Phone,Degree Location,Lat,Long,"Combined Long, Lat",Facebook,Tools,Short blurb (NULL),Fablabs url (NULL),wiki_hackerspaces,Status,Flickr,YouTube,Ustream,Mailinglist,Last Updated,Open to Exchanges?,IRC,Date of founding,Number of members,Wiki,Twitter,GooglePlus,Membership fee,Jabber,Open to Residencies?,City,State or District,"meetup, Eventbrite",Size of rooms,Degree Location
Makery,,Meltwater Entrepreneurial Scho,GHA,"Aluguntugui St, Accra",,,Educ,,http://meltwater.org/,,,-0.152527,5.64467,"5.64467, -0.152527",,,,,,,,,,,,,,,,,https://twitter.com/MESTghana,,,,,,,,,"5.64467, -0.152527"
Makery,,FabLab Paramaribo,SUR,"Dr. Sophie Redmondstraat 116-118, Paramaribo, Paramaribo District",,,Fablab,,http://fablab.vicepresident.go,,,-55.1706,5.82939,"5.82939, -55.1706",,,,,,,,,,,,,,,,,,https://www.facebook.com/FabLabParamaribo,,,,,,,,"5.82939, -55.1706"
Makery,,Hackerspace KrakÃ_w,POL,ul. Radziwittowska 20/2 31-026 KrakÃ_w,,,hackerspace,,http://hackerspace-krk.pl/,,,19.9467,50.0632,"50.0632, 19.9467",,,,,,,,,,,,,,,,,https://twitter.com/hackerspace_krk,https://www.facebook.com/HackerspaceKrakow,,,,,,,,"50.0632, 19.9467"
Makery,,BRMlab Prague Hackerspace,CZE,"Bubenska 1, 17000 Praha",,,biohacklab,,http://brmlab.cz/,,,14.4366,50.0982,"50.0982, 14.4366",,,,,,,,,,,,,,,,,http://twitter.com/brmlab,http://www.facebook.com/brmlab,,,,,,,,"50.0982, 14.4366"
Makery,,Digital Laboratory,CZE,"DigitÃ¡lnÃ_ laborato? AVU v Praze U Akademie 4, Praha 7",,,Educ,,http://dl.avu.cz/,,,14.4246,50.1027,"50.1027, 14.4246",,,,,,,,,,,,,,,,,,,,,,,,,,"50.1027, 14.4246"
Makery,,La gare numÃ©rique,FRA,"Place de la gare, 59460, Jeumont",,,Fablab,,,,,4.08767,50.2962,"50.2962, 4.08767",,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/La-gare-numÃ©rique/341153086005173,,,,,,,,"50.2962, 4.08767"
Makery,,Fablab Mons,BEL,Rue du Joncquois nÂ°53  7000 Mons,,,fablab,,http://fablabmons.be,,,3.95093,50.4444,"50.4444, 3.95093",,,,,,,,,,,,,,,,,https://twitter.com/fablabmons,https://www.facebook.com/fablabmons,,,,,,,,"50.4444, 3.95093"
Makery,,EuropaLab,BEL,"4b, rue des soeurs noires, 7000 Mons, Belgique",,,Hackerspace,,http://www.mons2015.eu/fr/cafe-europa,,,3.95171,50.4499,"50.4499, 3.95171",,,,,,,,,,,,,,,,,https://twitter.com/CafeEuropa_Mons,https://www.facebook.com/cafeeuropamons,,,,,,,,"50.4499, 3.95171"
Makery,,DIYBio Kiev,UKR,Kiev,,,biohacklab,,https://groups.google.com/foru,,,30.5234,50.4501,"50.4501, 30.5234",,,,,,,,,,,,,,,,,,,,,,,,,,"50.4501, 30.5234"
Makery,,Trakk,BEL,"Avenue Reine Astrid 118, Namur",,,Fablab,,http://www.trakk.be,,,4.85116,50.4637,"50.4637, 4.85116",,,,,,,,,,,,,,,,,http://www.twitter.com/trakkNamur,http://www.facebook.com/trakkNamur,,,,,,,,"50.4637, 4.85116"
Makery,,Incubhacker,BEL,"14a boulevard d'Herbatte, Namur",,,hackerspace,,http://www.incubhacker.be/,,,4.87677,50.4683,"50.4683, 4.87677",,,,,,,,,,,,,,,,,https://twitter.com/IncubHacker,https://www.facebook.com/Incubhacker,,,,,,,,"50.4683, 4.87677"
Makery,,Hacklab Kyiv,UKR,"Novokostyantynivs'ka street, 1-V  Kiev",,,Hackerspace,,hacklab.kiev.ua,,,30.4919,50.4781,"50.4781, 30.4919",,,,,,,,,,,,,,,,,,https://www.facebook.com/HackLabKiev?fref=ts,,,,,,,,"50.4781, 30.4919"
Makery,,DIYbio Belgium,BEL,"Rue du progrÃ¨s 4 boite 9, 1400 Nivelles, Belgium",,,Biohacklab,,http://www.diybio.be/,,,4.36031,50.5945,"50.5945, 4.36031",,,,,,,,,,,,,,,,,http://twitter.com/DIYbioBelgium,https://www.facebook.com/pages/DIYbio-Belgium/180174662122017,,,,,,,,"50.5945, 4.36031"
Makery,,CEM Ronchin,FRA,"rue charles saint venant, Ronchin",,,"Fablab, Hackerspace",,http://cemderonchin.fr/,,,3.08656,50.5999,"50.5999, 3.08656",,,,,,,,,,,,,,,,,,,,,,,,,,"50.5999, 3.08656"
Makery,,Mutualab,FR,"19 rue Nicolas Leblanc, 59000 Lille",,,fablab,,http://www.mutualab.org/,,,3.0618,50.6296,"50.6296, 3.0618",,,,,,,,,,,,,,,,,,https://www.facebook.com/Mutualab,,,,,,,,"50.6296, 3.0618"
Makery,,Osilab,FR,"157 avenue de Dunkerque, 59000 Lille",,,hackerspace,,http://www.osilab.org,,,3.02916,50.6354,"50.6354, 3.02916",,,,,,,,,,,,,,,,,https://twitter.com/osilab,https://www.facebook.com/osilab.org,,,,,,,,"50.6354, 3.02916"
Makery,,RElab,BEL,"Place Saint-Etienne, Rue Lambert Lombard, 1, 4000 LiÃ¨ge",,,fablab,,http://www.relab.be/,,,5.57416,50.6439,"50.6439, 5.57416",,,,,,,,,,,,,,,,,https://twitter.com/RElabLiege,https://www.facebook.com/relabliege,,,,,,,,"50.6439, 5.57416"
Makery,,Makilab,BEL,rue ZÃ©nobe Gramme 1348 Louvain-la-Neuve,,,fablab,,http://makilab.org/,,,4.62187,50.6695,"50.6695, 4.62187",,,,,,,,,,,,,,,,,https://twitter.com/FabLab_MakiLab,https://www.facebook.com/pages/Makilab/644974335541193,,,,,,,,"50.6695, 4.62187"
Makery,,m.e.u.h lab,FR,"112, avenue Jean Lebas 59100 Roubaix",,,hackerspace,,http://www.meuhlab.org/,,,3.16507,50.695,"50.695, 3.16507",,,,,,,,,,,,,,,,,https://twitter.com/meuh_lab,https://www.facebook.com/meuh.lab,,,,,,,,"50.695, 3.16507"
Makery,,LabCulture Limited,GBR,"NÂ°1 King square, Bridport, Dorset DT6 3QE",,,Art,,http://labculture.wordpress.co,,,-2.7554,50.7326,"50.7326, -2.7554",,,,,,,,,,,,,,,,,,,,,,,,,,"50.7326, -2.7554"
Makery,,Openfab,BEL,"80, avenue du pÃ©rou 1000 Bruxelles",,,fablab,,http://openfab.be/,,,4.39917,50.7972,"50.7972, 4.39917",,,,,,,,,,,,,,,,,https://twitter.com/OpenFab_bxl,https://facebook.com/OpenFab,,,,,,,,"50.7972, 4.39917"
Makery,,UrLab,BEL,"ULB 131, avenue Buyl, 1050 Ixelles",,,Hackerspace,,http://urlab.be/,,,4.3844,50.8129,"50.8129, 4.3844",,,,,,,,,,,,,,,,,https://twitter.com/UrLabBxl,https://www.facebook.com/urlabbxl,,,,,,,,"50.8129, 4.3844"
Makery,,FabLab ULB,BEL,"Rue du BelvÃ©dÃ¨re 21, 1050 Bruxelles",,,"Fablab, Educ",,http://www.fablab-ulb.be/,,,4.3741,50.827,"50.827, 4.3741",,,,,,,,,,,,,,,,,,https://www.facebook.com/FabLabULB/,,,,,,,,"50.827, 4.3741"
Makery,,Buildbrighton,GBR,Rodhus Studios (back entrance) - Freehold Terrace -Brighton,,,fablab,,http://www.buildbrighton.com/,,,-0.12707,50.8382,"50.8382, -0.12707",,,,,,,,,,,,,,,,,,,,,,,,,,"50.8382, -0.12707"
Makery,,FabLab Brighton,GBR,PO Rhodus 16-30 Hollingdean Road Brighton East Sussex BN2 4AA,,,fablab,,http://fablabbrighton.org/,,,-0.12707,50.8382,"50.8382, -0.12707",,,,,,,,,,,,,,,,,https://twitter.com/FabLabBrighton,,,,,,,,,"50.8382, -0.12707"
Makery,,Rhodus,GBR,16-30 Hollingdean Road Brighton East Sussex BN2 4AA,,,fablab,,http://www.rodhus.co.uk/,,,-0.12707,50.8382,"50.8382, -0.12707",,,,,,,,,,,,,,,,,,,,,,,,,,"50.8382, -0.12707"
Makery,,Hackerspace Brussels,BEL,"Rue Moulin 40, 1210 St-Josse-Ten-Noode",,,Hackerspace,,https://hackerspace.be,,,4.36776,50.8532,"50.8532, 4.36776",,,,,,,,,,,,,,,,,http://twitter.com/hsbxl,https://www.facebook.com/groups/hsbxl/,,,,,,,,"50.8532, 4.36776"
Makery,,Micro Factory,BEL,"9 quai Ã  la houille, 1000 Bruxelles",,,Fablab,,http://microfactory.be/,,,4.34714,50.8542,"50.8542, 4.34714",,,,,,,,,,,,,,,,,,,,,,,,,,"50.8542, 4.34714"
Makery,,Foam,BEL,"Koolmijnenkaai 30-34
1080 Brussels",,,biohacklab,,http://fo.am/,,,4.34206,50.8548,"50.8548, 4.34206",,,,,,,,,,,,,,,,,http://twitter.com/#!/_foam,http://www.facebook.com/pages/FoAM/7073930749,,,,,,,,"50.8548, 4.34206"
Makery,,iMAL fablab,BEL,"iMAL, Center for Digital Cultures and Technology, 30-34 Quai des Charbonnages, 1080 Bruxelles",,,fablab,,http://www.imal.org/fr/fablab,,,4.34206,50.8548,"50.8548, 4.34206",,,,,,,,,,,,,,,,,http://twitter.com/imalorg,https://www.facebook.com/pages/iMAL/50564320935,,,,,,,,"50.8548, 4.34206"
Makery,,So Make It,GBR,"Unit F, Liners Industrial Estate, Pitt Rd, SO15 3FQ Southampton",,,Fablab,,https://www.somakeit.org.uk,,,-1.42682,50.913,"50.913, -1.42682",,,,,,,,,,,,,,,,,https://twitter.com/MakeSoton,https://www.facebook.com/SoMakeIt/,,,,,,,,"50.913, -1.42682"
Makery,,Lab3,DEU,"Academy of Media Arts Cologne, Peter-Welter-Platz 2, 50676 KÃ¶ln",,,Educ,,http://interface.khm.de/,,,6.962,50.934,"50.934, 6.962",,,,,,,,,,,,,,,,,,,,,,,,,,"50.934, 6.962"
Makery,,Fab Lab Cote d'Opale,FRA,"885 rue Louis Breguet, Atelier 4, 62100 Calais",,,Fablab,,http://www.fablabcotedopale.com,,,1.91436,50.9458,"50.9458, 1.91436",,,,,,,,,,,,,,,,,,https://www.facebook.com/groups/1575104049378936/,,,,,,,,"50.9458, 1.91436"
Makery,,DingFabrik,DEU,Erzbergerplatz 9 50733 KÃ¶ln,,,fablab,,http://dingfabrik.de/,,,6.95151,50.967,"50.967, 6.95151",,,,,,,,,,,,,,,,,,,,,,,,,,"50.967, 6.95151"
Makery,,Timelab,BEL,Brusselsepoortstraat 97 9000 Ghent,,,fablab,,http://www.timelab.org/,,,3.73822,51.0427,"51.0427, 3.73822",,,,,,,,,,,,,,,,,,https://www.facebook.com/timelabgent,,,,,,,,"51.0427, 3.73822"
Makery,,Whitespace (0x20),BEL,Blekerijstraat 75 9000 Gent,,,Hackerspace,,http://www.0x20.be/,,,3.73243,51.0597,"51.0597, 3.73243",,,,,,,,,,,,,,,,,http://twitter.com/HSGhent,,,,,,,,,"51.0597, 3.73243"
Makery,,OpenGarage,BEL,"Floris Primslei 14, 2150 Borsbeek",,,Hackerspace,,http://www.meetup.com/OpenGarage/,,,4.47213,51.1987,"51.1987, 4.47213",,,,,,,,,,,,,,,,,https://twitter.com/aliekens,,,,,,,,,"51.1987, 4.47213"
Makery,,VoidWarranties,BEL,"Herrystraat 22, 2100 Deurne",,,Hackerspace,,http://we.voidwarranties.be/,,,4.45357,51.2091,"51.2091, 4.45357",,,,,,,,,,,,,,,,,http://twitter.com/voidwarranties,http://www.facebook.com/#!/group.php?gid=110716318941258,,,,,,,,"51.2091, 4.45357"
Makery,,MadLab,NLD,"Don Boscostraat 4, 5611 KW Eindhoven P.O. Box: 6118, 5600 HC Eindhoven",,,Art,,http://www.madlab.nl/,,,5.47676,51.4346,"51.4346, 5.47676",,,,,,,,,,,,,,,,,https://twitter.com/MADlabNL,https://www.facebook.com/MADlab040,,,,,,,,"51.4346, 5.47676"
Makery,,Baltan Laboratories,NLD,"Torenallee 45, SWA Building, 8th floor. 5617 BA Eindhoven.",,,fablab,,http://www.baltanlaboratories.,,,5.45689,51.4467,"51.4467, 5.45689",,,,,,,,,,,,,,,,,,,,,,,,,,"51.4467, 5.45689"
Makery,,BioArt Laboratories,NLD,Achtseweg zuid 151 5651GW Eindhoven,,,biohacklab,,http://bioartlab.com/,,,5.45309,51.4509,"51.4509, 5.45309",,,,,,,,,,,,,,,,,,,,,,,,,,"51.4509, 5.45309"
Makery,,eigenbaukombinat,DEU,Julius-Ebeling-StraÃŸe 9 6112 Halle,,,fablab,,http://eigenbaukombinat.de/,,,11.9855,51.4667,"51.4667, 11.9855",,,,,,,,,,,,,,,,,,,,,,,,,,"51.4667, 11.9855"
Makery,,DIYBio London,GBR,Londres,,,biohacklab,,https://groups.google.com/foru,,,-0.125487,51.5085,"51.5085, -0.125487",,,,,,,,,,,,,,,,,,,,,,,,,,"51.5085, -0.125487"
Makery,,iMakr,GBR,"79 Clerkenwell Road, EC1R 5AR, London",,,Makerspace,,http://imakr.co.uk/,,,-0.10884,51.5219,"51.5219, -0.10884",,,,,,,,,,,,,,,,,https://twitter.com/imakrstore,https://www.facebook.com/imakrstore,,,,,,,,"51.5219, -0.10884"
Makery,,MakersCafÃ© London,GBR,"The Old Shoreditch Station, 1 kingsland road, E28DA london, UK",,,Hakerspace,,http://www.makerscafe.com/,,,-0.078292,51.5273,"51.5273, -0.078292",,,,,,,,,,,,,,,,,https://twitter.com/makerscafe,https://www.facebook.com/MakersCafeLondon,,,,,,,,"51.5273, -0.078292"
Makery,,London Biohackspace,GBR,"447 Hackney Road, London, E2 9DY",,,biohacklab,,http://biohackspace.org,,,-0.06083,51.5323,"51.5323, -0.06083",,,,,,,,,,,,,,,,,http://twitter.com/LondonBioHack,http://www.facebook.com/LondonBiohackspace,,,,,,,,"51.5323, -0.06083"
Makery,,Hochschule Ruhr West,DEU,Campus Bottrop - TannenstraÃŸe 43 - 46240 Bottrop,,,Educ,,http://www.hochschule-ruhr-wes,,,6.94334,51.5394,"51.5394, 6.94334",,,,,,,,,,,,,,,,,,,,,,,,,,"51.5394, 6.94334"
Makery,,cooperatief fablab013 u.a.,NLD,"galjoenstraat 37 tilburg, the netherlands",,,Fablab,,http://fablab013.nl,,,5.0991,51.554,"51.554, 5.0991",,,,,,,,,,,,,,,,,https://twitter.com/fablab013,https://www.facebook.com/Fablab013,,,,,,,,"51.554, 5.0991"
Makery,,FabLab Mittmach-Werkstatt LÃ_ne,GER,"Lanstroperstr.6,D-44534 LÃ_nen, Germany",,,Fablab,,fablab-luenen.de,,,7.54786,51.5913,"51.5913, 7.54786",,,,,,,,,,,,,,,,,,https://www.facebook.com/fablab.luenen,,,,,,,,"51.5913, 7.54786"
Makery,,FabLab ?Ã_d?,POL,"Fundacja FabLab LÃ_dz,Pilsudskiego 135, LÃ_dz ",,,Fablab,,http://fablablodz.org/,,,19.4874,51.7539,"51.7539, 19.4874",,,,,,,,,,,,,,,,,https://twitter.com/fablablodz/,https://www.facebook.com/FabLabLodz/,,,,,,,,"51.7539, 19.4874"
Makery,,DIYBio Ireland,IRL,Cork,,,biohacklab,,https://groups.google.com/foru,,,-8.48632,51.8969,"51.8969, -8.48632",,,,,,,,,,,,,,,,,,,,,,,,,,"51.8969, -8.48632"
Makery,,Stadslab Rotterdam,NLD,"Wijnhaven 101, 3011 WN Rotterdam, Netherlands",,,Educ,,http://stadslabrotterdam.nl/,,,4.48462,51.9173,"51.9173, 4.48462",,,,,,,,,,,,,,,,,https://twitter.com/stadslabrdam,https://www.facebook.com/StadslabRotterdam,,,,,,,,"51.9173, 4.48462"
Makery,,V2_ Institute of the Unstable ,NLD,Eendrachtsstraat 10 3012 XL Rotterdam,,,medialab,,http://www.v2.nl/,,,4,52,"52, 4",,,,,,,,,,,,,,,,,https://twitter.com/V2unstable,https://www.facebook.com/V2unstable,,,,,,,,"52, 4"
Makery,,MiniFabLab Utrecht,NLD,"Nobeldwarsstraat 33, 3512EW, Utrecht, Netherlands",,,Fablab,,http://minifablab.nl,,,5.12658,52.0919,"52.0919, 5.12658",,,,,,,,,,,,,,,,,,,,,,,,,,"52.0919, 5.12658"
Makery,,Warsaw Hackerspace,POL,ul. Grzybowska 85C 00-884 Warszawa,,,Hackerspace,,https://hackerspace.pl/,,,20.9795,52.2302,"52.2302, 20.9795",,,,,,,,,,,,,,,,,,https://www.facebook.com/hackerspacepl/,,,,,,,,"52.2302, 20.9795"
Makery,,Stratum 0,DEU,"Hamburger Str. 273A, 38114 Braunschweig, Deutschland",,,hackerspace,,https://stratum0.org,,,10.5211,52.2786,"52.2786, 10.5211",,,,,,,,,,,,,,,,,https://twitter.com/stratum0,https://www.facebook.com/Stratum0,,,,,,,,"52.2786, 10.5211"
Makery,,ZB45 Makerspace,NLD,"Zeeburgerpad 45, 1019AA Amsterdam, Netherlands",,,Fablab,,https://zb45.nl/,,,4.93706,52.367,"52.367, 4.93706",,,,,,,,,,,,,,,,,,https://www.facebook.com/zb45makerspace/,,,,,,,,"52.367, 4.93706"
Makery,,Dutch DIYBio,NLD,"Waag Society, De Waag, Nieuwmarkt 4 1012 CR Amsterdam",,,biohacklab,,http://www.meetup.com/Dutch-DIY-Bio,,,4.90017,52.373,"52.373, 4.90017",,,,,,,,,,,,,,,,,,,,,,,,,,"52.373, 4.90017"
Makery,,WISSENSCHAFTSLADEN,DEU,Haus 1 - Friedrich-Engels Strasse 22 -14473 Potsdam,,,fablab,,http://www.wissenschaftsladen-,,,13.0769,52.3894,"52.3894, 13.0769",,,,,,,,,,,,,,,,,,,,,,,,,,"52.3894, 13.0769"
Makery,,Die Werke,DEU,"AlemannstraÃŸe 21, 30165 Hanover, Germany",,,fablab,,http://www.die-werke.de,,,9.73295,52.3911,"52.3911, 9.73295",,,,,,,,,,,,,,,,,http://www.twitter.com/die_werke,http://www.facebook.com/diewerkehannover,,,,,,,,"52.3911, 9.73295"
Makery,,NK,DEU,"Elsen Strasse,52 12059 Berlin",,,fablab,,http://www.nkprojekt.de/,,,13.4494,52.4856,"52.4856, 13.4494",,,,,,,,,,,,,,,,,,,,,,,,,,"52.4856, 13.4494"
Makery,,betahaus,DEU,"PrinzessinnenstraÃŸe 19/20, 10969 Berlin",,,Fablab,,http://www.betahaus.com/,,,13.4121,52.5026,"52.5026, 13.4121",,,,,,,,,,,,,,,,,,,,,,,,,,"52.5026, 13.4121"
Makery,,FabLab Berlin,DEU,SaarbrÃ_cker StraÃŸe 24 â€“ Haus C - 10405 Berlin,,,fablab,,http://www.fablab-berlin.org/k,,,13.4134,52.5305,"52.5305, 13.4134",,,,,,,,,,,,,,,,,,,,,,,,,,"52.5305, 13.4134"
Makery,,Dock,DEU,"DOCK e.V.c/o Carsten Seiffarth & Carsten Stabenow, Kastanienallee 73, 10435 Berlin",,,fablab,,http://www.sommercampworkstati,,,13.4079,52.5359,"52.5359, 13.4079",,,,,,,,,,,,,,,,,,,,,,,,,,"52.5359, 13.4079"
Makery,,Nottingham Hackspace,GBR,"Unit F6, Roden House Business Centre, Alfred Street South, Nottingham, NG3 1JH",,,hackerspace,,http://nottinghack.org.uk/,,,-1.13499,52.9558,"52.9558, -1.13499",,,,,,,,,,,,,,,,,https://twitter.com/HSNOTTS,https://www.facebook.com/nottinghack,,,,,,,,"52.9558, -1.13499"
Makery,,DIYBIOMCR,GBR,"36-40 Edge Street, Manchester M4 1HN  ",,,biohacklab,,http://diybio.madlab.org.uk/,,,-2,53,"53, -2",,,,,,,,,,,,,,,,,,,,,,,,,,"53, -2"
Makery,,DIYBio Groningen,NLD,"Boterdiep 111, Groningen",,,biohacklab,,http://www.diybiogroningen.org,,,6.56207,53.2259,"53.2259, 6.56207",,,,,,,,,,,,,,,,,,,,,,,,,,"53.2259, 6.56207"
Makery,,Acces Space,GBR,"Access Space Unit 1, AVEC Building, 3-7 Sidney Street, Sheffield S1 4RG",,,fablab,,http://www.access-space.org/,,,-1.46869,53.3753,"53.3753, -1.46869",,,,,,,,,,,,,,,,,https://twitter.com/AccessSpace,https://www.facebook.com/accessspace,,,,,,,,"53.3753, -1.46869"
Makery,,FabLab Manchester,GBR,"2 Lampwick Lane, Manchester",,,fablab,,http://www.fablabmanchester.org,,,-2.22035,53.4818,"53.4818, -2.22035",,,,,,,,,,,,,,,,,https://twitter.com/fablabmcr,http://www.facebook.com/FabLabMcr,,,,,,,,"53.4818, -2.22035"
Makery,,Hackspace Manchester,GBR,"42 Edge Street, Manchester",,,Hackerspace,,https://hacman.org.uk/,,,-2.23629,53.4842,"53.4842, -2.23629",,,,,,,,,,,,,,,,,https://twitter.com/hacmanchester,,,,,,,,,"53.4842, -2.23629"
Makery,,Madlab,GBR,"36-40 Edge Street, Manchester, M4 1HN",,,Medialab,,http://madlab.org.uk/,,,-2.23644,53.4843,"53.4843, -2.23644",,,,,,,,,,,,,,,,,http://twitter.com/madlabuk,http://www.facebook.com/MadLabUK,,,,,,,,"53.4843, -2.23644"
Makery,,FabLab Hamburg St Pauli,DEU,Wohlwillstr. 43 - 20359 Hamburg,,,fablab,,http://www.fablab-hamburg.org/,,,9.96234,53.5554,"53.5554, 9.96234",,,,,,,,,,,,,,,,,,,,,,,,,,"53.5554, 9.96234"
Makery,,Leeds HackSpace,GBR,"37-38 Mabgate Green, Sheapscar, Leeds, West Yorkshire LS9 7DS, United Kingdom",,,Hackerspace,,http://leedshackspace.org.uk/,,,-1.53277,53.8008,"53.8008, -1.53277",,,,,,,,,,,,,,,,,https://twitter.com/leedshackspace,https://www.facebook.com/LeedsHackSpace,,,,,,,,"53.8008, -1.53277"
Makery,,FabLab-LÃ_beck,DEU,"SeelandstraÃŸe 5, TZL Building 4, LÃ_beck, Schleswig-Holstein, 23569",,,Fablab,,http://www.gruendercube.de/,,,10.795,53.8989,"53.8989, 10.795",,,,,,,,,,,,,,,,,,,,,,,,,,"53.8989, 10.795"
Makery,,York Hackspace,GBR,"Guppy's Enterprise Club, 17-19 Nunnery La, York YO23 1AB, United Kingdom",,,Hackerspace,,http://blog.york.hackspace.org.uk/,,,-1.08838,53.9542,"53.9542, -1.08838",,,,,,,,,,,,,,,,,https://twitter.com/yorkhackspace,https://www.facebook.com/yorkhackspace/,,,,,,,,"53.9542, -1.08838"
Makery,,Technarium,LTU,"Aguon? g. 17, Vilnius",,,"Hackerspace, Art, Biohacklab",,http://technarium.lt,,,25.2772,54.6747,"54.6747, 25.2772",,,,,,,,,,,,,,,,,http://twitter.com/technarium,,,,,,,,,"54.6747, 25.2772"
Makery,,CYLAND MediaArtLab Vilnius,LTU,"UMI, UÅ_upio str. 2A, Vilnius, Lithuania",,,medialab,,http://www.cyland.org/,,,25.2796,54.6872,"54.6872, 25.2796",,,,,,,,,,,,,,,,,,,,,,,,,,"54.6872, 25.2796"
Makery,,CultureLab,GBR,"Newcastle University, Grand Assembly Rooms, Kingâ€™s Walk, Newcastle upon Tyne, NE1 7RU",,,Educ,,http://www.ncl.ac.uk/culturela,,,-1.61499,54.9793,"54.9793, -1.61499",,,,,,,,,,,,,,,,,https://twitter.com/culturelabncl,,,,,,,,,"54.9793, -1.61499"
Makery,,Illutron,DNK,Teglholmens Ã˜stkaj 43 2450 SV,,,fablab,,http://www.illutron.dk/,,,12.5528,55.6478,"55.6478, 12.5528",,,,,,,,,,,,,,,,,,,,,,,,,,"55.6478, 12.5528"
Makery,,FabLab TI,DNK,"KÃ¸benhavn, Gregersensvej 1, KÃ¸benhavn",,,Fablab,,http://instagram.com/opfindnu,,,12.5683,55.6761,"55.6761, 12.5683",,,,,,,,,,,,,,,,,,https://www.facebook.com/fablabti,,,,,,,,"55.6761, 12.5683"
Makery,,Biologigaragen,DNK,"H. C. Ã˜rsteds Vej 5, 1879 Frederiksberg C",,,biohacklab,,http://biologigaragen.org/,,,12.5456,55.6763,"55.6763, 12.5456",,,,,,,,,,,,,,,,,https://twitter.com/BiologiGaragen,https://www.facebook.com/Biologigaragen,,,,,,,,"55.6763, 12.5456"
Makery,,Labitat,DNK,H. C. Ã˜rsteds Vej 5,,,hackerspace,,https://labitat.dk/index.php/M,,,12.5456,55.6763,"55.6763, 12.5456",,,,,,,,,,,,,,,,,https://twitter.com/labitat_dk,,,,,,,,,"55.6763, 12.5456"
Makery,,FabLab 77,RUS,"Krimsky val, 3, Moscow, Moscow, 117623",,,Fablab,,http://www.fablab77.ru/,,,37.611,55.7303,"55.7303, 37.611",,,,,,,,,,,,,,,,,https://twitter.com/fablabrus,https://www.facebook.com/fablab77,,,,,,,,"55.7303, 37.611"
Makery,,Experimentarium1502 MPEI,RUS,"Molostovukh street, 10 A, Moscow, Moscow, 111555",,,Fablab,,http://www.lyceum1502.ru/pages,,,37.8307,55.7615,"55.7615, 37.8307",,,,,,,,,,,,,,,,,,,,,,,,,,"55.7615, 37.8307"
Makery,,MAKlab,GBR,"30 St. Georges Road, G3 6UJ Glasgow, United Kingdom",,,fablab,,http://www.maklab.co.uk/,,,-4.27048,55.867,"55.867, -4.27048",,,,,,,,,,,,,,,,,https://twitter.com/theMAKLab,https://www.facebook.com/themaklab,,,,,,,,"55.867, -4.27048"
Makery,,Cosmoport,RUS,"ul. Mamina-Sibiryaka, 145. Yekaterinburg Sverdlovskaya oblast', Russia 620110",,,hackerspace,,http://cosmoport.club/,,,60.619,56.8373,"56.8373, 60.619",,,,,,,,,,,,,,,,,,http://www.facebook.com/pages/%D0%9A%D0%BE%D1%81%D0%BC%D0%BE%D0%BF%D0%BE%D1%80%D1%82/414930905260153,,,,,,,,"56.8373, 60.619"
Makery,,Latvijas Universit?tes FabLab,LVA,"Aspazijas bulv?ris 5, Riga, LV-1050",,,Educ,,http://www.biznesainkubators.l,,,24.1152,56.9478,"56.9478, 24.1152",,,,,,,,,,,,,,,,,,https://www.facebook.com/biznesa.inkubators?ref=hl,,,,,,,,"56.9478, 24.1152"
Makery,,PNEK,NOR,"PO Box 2181 GrÃ_nerlÃ¸kka, 0505 Oslo",,,Art,,http://www.pnek.org/archives/7,,,10.7617,59.9264,"59.9264, 10.7617",,,,,,,,,,,,,,,,,,,,,,,,,,"59.9264, 10.7617"
Makery,,Woelab,TGO,"Villa 227 ,110 Aflao-Gakli LomÃ©",,,fablab,,http://www.woelabo.com/,,,1.2125,6.13778,"6.13778, 1.2125",,,,,,,,,,,,,,,,,https://twitter.com/woelab,https://www.facebook.com/woelab,,,,,,,,"6.13778, 1.2125"
Makery,,FabLab Unal MedellÃ_n,COL,"Universidad Nacional de Colombia sede Medellin, calle 59A No 63 - 20, Medellin, Antioquia",,,Educ,,http://fablabunalmed.blogspot.,,,-75.5789,6.25968,"6.25968, -75.5789",,,,,,,,,,,,,,,,,,http://www.facebook.com/FabLabUnalMedellin,,,,,,,,"6.25968, -75.5789"
Makery,,iLab,LBR,"20th Street and Payne Ave, Apt #5, Sinkor, Monrovia",,,Fablab,,http://ilabliberia.org/,,,-10.7464,6.27272,"6.27272, -10.7464",,,,,,,,,,,,,,,,,https://twitter.com/iLabLiberia,,,,,,,,,"6.27272, -10.7464"
Makery,,Co-Creation Hub,NGA,"6th Floor, 294 Herbert Macaulay Way, Sabo, Yaba, Lagos",,,Fablab,,http://cchubnigeria.com/,,,3.37805,6.50619,"6.50619, 3.37805",,,,,,,,,,,,,,,,,,https://www.facebook.com/CcHUBNigeria,,,,,,,,"6.50619, 3.37805"
Makery,,Wennovation Hub,NGA,"397B, Agbalajobi Estate, George Crescent Off Wempco Road, Ogba-Ikeja, Lagos",,,Fablab,,http://www.wennovationhub.com/,,,3.35149,6.60184,"6.60184, 3.35149",,,,,,,,,,,,,,,,,https://twitter.com/wennovation,https://www.facebook.com/wennovationhub,,,,,,,,"6.60184, 3.35149"
